path,species,issues,severity
data\plantnet_300K\images_test\Trifolium_stellatum\b57f54312604cf90e6c543982e9532c2f085bb42.jpg,Trifolium_stellatum,,0.0
data\plantnet_300K\images_test\Punica_granatum\7489e217bac65cbc335b2ccc16af086991db7ece.jpg,Punica_granatum,,0.0
data\plantnet_300K\images_test\Smilax_aspera\a9dc83b1040cfbee2d8d75b936c069e4e5fbe5f2.jpg,Smilax_aspera,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\1adc9191f6f8ef16ec3108ed80ac60c1ab93ecab.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Lamium_galeobdolon\aa554e80fbbc0a3e855e41c31e8a94b4cca5a7d9.jpg,Lamium_galeobdolon,,0.0
data\plantnet_300K\images_test\Oncostema_peruviana\470461ae27bbdd15a3995f826edaf496c7a9a1b0.jpg,Oncostema_peruviana,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\590e15e69e7da31672a40ff57ebe40eba90cc66b.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Mercurialis_perennis\2bd17ed188d6f219c51686ae6b173bd5df009fe8.jpg,Mercurialis_perennis,,0.0
data\plantnet_300K\images_test\Pelargonium_x_hybridum\f0aa1a147d25d43bd88572298891f78ac89157f6.jpg,Pelargonium_x_hybridum,,0.0
data\plantnet_300K\images_test\Papaver_somniferum\2ec86f8926ef5df70f53b3c6828383546ee37cb5.jpg,Papaver_somniferum,,0.0
data\plantnet_300K\images_test\Freesia_refracta\5642e7a9370191e6c3914f5e94b8413f8129340a.jpg,Freesia_refracta,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\81e553ab9e45a2bc2f2b85d886704afe62791ff8.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\61ee94d5bd20744cc4dc838dae0b23d776295119.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\7b497cfed9cfbc7198351f298d0717a15b5a0e3b.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Cucurbita_maxima\81da58e8edb3a218239427f6e755cef46944061c.jpg,Cucurbita_maxima,,0.0
data\plantnet_300K\images_test\Anemone_hupehensis\c5c83ca0fdbe7d5d5ea51b69a5ed39fe48f1ec07.jpg,Anemone_hupehensis,,0.0
data\plantnet_300K\images_test\Lactuca_sativa\bdb5ffd62bf9a57069b6c51f960f87b7345ed636.jpg,Lactuca_sativa,,0.0
data\plantnet_300K\images_test\Daucus_carota\c353a3e43f6b46f9f0560b8f50c6bf55b3867c0a.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Ophrys_fuciflora\ce53e07cd6537ea270d951592d93fcf71a13cd1a.jpg,Ophrys_fuciflora,,0.0
data\plantnet_300K\images_test\Daucus_carota\01c8a7adbe5a30f10d0a50849df116604a3e7623.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\40fab6588d03a8168c05c4c29e25af7f88c709d9.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\55bba90dba55d042127acf39ab23271d3ad7943a.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\1cab5bbb3c2449aed11ca38657827c900aa579dd.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Lactuca_muralis\7fefeee27c17d1c0bfb303d1943efbda52cc450d.jpg,Lactuca_muralis,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\860e04a81c05b736d1e986fc67e7dc604a628022.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\e0e2920029adbb4daf6eb9a87546e19a758efa86.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Ophrys_scolopax\1f2dd79f7e394c01998887c0ee69a1d0b2314ab7.jpg,Ophrys_scolopax,,0.0
data\plantnet_300K\images_test\Peperomia_caperata\ed75f40f0d10e48876af62fdc44aaa57a82d4097.jpg,Peperomia_caperata,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\b21daf7d7ac90b56cdaae1be19859ebba72654fd.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\17e2213abfabb8e82ebc00c0812d25f90f2bd463.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\821b3d0b6c005380beae30c69007e6169d77bd37.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Daucus_carota\9e4494e71eb4995547e448d7d58d3d6c942d91e3.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Pelargonium_graveolens\89904a6331ff06fea6572c553275a311d4e7beb0.jpg,Pelargonium_graveolens,,0.0
data\plantnet_300K\images_test\Sedum_mexicanum\af98ce8d68967390fae69188e1c49c2c8fa908d3.jpg,Sedum_mexicanum,,0.0
data\plantnet_300K\images_test\Lamium_maculatum\49b1613cfad817d765223172b7aa119403768020.jpg,Lamium_maculatum,,0.0
data\plantnet_300K\images_test\Osmunda_claytoniana\efb7f26a5544d595945b326dd5ed40e18f1525ba.jpg,Osmunda_claytoniana,,0.0
data\plantnet_300K\images_test\Melampodium_perfoliatum\ef17737c996e113be0b8262668fd2b55642de1dc.jpg,Melampodium_perfoliatum,,0.0
data\plantnet_300K\images_test\Trifolium_repens\91b152eaee991dd79193077e9510aa4e0bc1f1f8.jpg,Trifolium_repens,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\b85c62ac4559ec571f09278c89110b86f9e0fe0a.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Anthurium_salvinii\7760c975e16bdff9e5e33b983511a81a2146d483.jpg,Anthurium_salvinii,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\d3ec42b9247b77d458025180761be3ed6eb3a994.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\ee2d6214fd97898b6fc663f3222d87b747161600.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Meum_athamanticum\50e1adb7197df070aedda9dc558af8374f972187.jpg,Meum_athamanticum,,0.0
data\plantnet_300K\images_test\Humulus_lupulus\da08896060f28f621bf307252dc3acc43a24cb49.jpg,Humulus_lupulus,,0.0
data\plantnet_300K\images_test\Helminthotheca_echioides\458fc336d4af9963782180002839166590fbee12.jpg,Helminthotheca_echioides,,0.0
data\plantnet_300K\images_test\Lagenaria_siceraria\9eaf959171cb1f38d12e750e3dd12c904a1bd5a2.jpg,Lagenaria_siceraria,,0.0
data\plantnet_300K\images_test\Alcea_rosea\400f9c92829c6ac02fe7b3b2ced66e4ce8e7d30f.jpg,Alcea_rosea,,0.0
data\plantnet_300K\images_test\Moehringia_trinervia\83fea1c3df4473e75389fe6af166a63fb50cf211.jpg,Moehringia_trinervia,,0.0
data\plantnet_300K\images_test\Aegopodium_podagraria\547e6b3e19165af7d7192386b1b3fb85ffbca9a1.jpg,Aegopodium_podagraria,,0.0
data\plantnet_300K\images_test\Trifolium_repens\9f1a91ac8286f71270d9661708a42dd4db5d7bae.jpg,Trifolium_repens,,0.0
data\plantnet_300K\images_test\Tagetes_patula\3b95753349d312b5086102e34ff0df63cad942ac.jpg,Tagetes_patula,,0.0
data\plantnet_300K\images_test\Freesia_refracta\6018f5eca37e1e6569be5c34c77eb00f9860e1eb.jpg,Freesia_refracta,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\d3e2c1c9539c13ad0f2553abd0a683c27b29ddd9.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Cymbalaria_muralis\3717fd58ccbddd09c0a3f66a885d194d04f2f442.jpg,Cymbalaria_muralis,,0.0
data\plantnet_300K\images_test\Althaea_cannabina\08795fe8d5091b418857ba44497b5fb0a0f906ec.jpg,Althaea_cannabina,,0.0
data\plantnet_300K\images_test\Mercurialis_perennis\6cef7b30a58c5e52a212c78c1038ad6c0b1ff4d3.jpg,Mercurialis_perennis,,0.0
data\plantnet_300K\images_test\Cyrtanthus_elatus\bec8f367694d9b91529481273ee4f5bd72883bdc.jpg,Cyrtanthus_elatus,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\8fa5642338350650668edba5d53cf75edfcc3123.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\dc11349fdb84ce8ba1ceaf50ebe42c5171ecfa9d.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Nymphaea_alba\f0991d128c73af8f6e794f568d0442f771b1fd40.jpg,Nymphaea_alba,,0.0
data\plantnet_300K\images_test\Anthericum_ramosum\43bf4dcd704ec6e860b780d484ed363cde432c28.jpg,Anthericum_ramosum,,0.0
data\plantnet_300K\images_test\Papaver_somniferum\929bad2f0fd07eef3ad51fc513df02020e3c2552.jpg,Papaver_somniferum,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\86abe8235455f2b54554ce19359afa6c6911518c.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Guizotia_abyssinica_1\a36dcbce83f573681e01c9c567dcd9b5c534b2a7.jpg,Guizotia_abyssinica_1,,0.0
data\plantnet_300K\images_test\Punica_granatum\10b06f19a0289f87c7a6cf3f263dd4f92adf3823.jpg,Punica_granatum,,0.0
data\plantnet_300K\images_test\Tradescantia_pallida_1\5c92544d941196a4f3e0ff4212c57b47968407b1.jpg,Tradescantia_pallida_1,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\9e1b948517e0602abfecd4f2036dd54f78a97b84.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Fittonia_albivenis_1\f8a99c54b2782dda7ee31bf637d961b47782c490.jpg,Fittonia_albivenis_1,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\039ba11a27e856d31714bcb8ae44ff38310da11a.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Lapsana_communis\dea4d092c430e029947b975f67004cf860f45c39.jpg,Lapsana_communis,,0.0
data\plantnet_300K\images_test\Humulus_lupulus\db1f54a74c77fae5cf1279cd473ad59d22f61576.jpg,Humulus_lupulus,,0.0
data\plantnet_300K\images_test\Trachelospermum_jasminoides\95b5300da7a2197c23e6ac9c3cdedcd596a8a7cf.jpg,Trachelospermum_jasminoides,,0.0
data\plantnet_300K\images_test\Acacia_dealbata\dacf54d19e182f42087508b4e3e81a4f43f20030.jpg,Acacia_dealbata,,0.0
data\plantnet_300K\images_test\Daucus_carota\909dd1f0ca0cce95633851de7f347982defc3d9f.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Lactuca_muralis\5422b54afa1c67bb6c7137ecdc47fca4eb9936fa.jpg,Lactuca_muralis,,0.0
data\plantnet_300K\images_test\Trifolium_campestre\2ef2f0133f5241b44cb0ec4152d4d84712308d7b.jpg,Trifolium_campestre,,0.0
data\plantnet_300K\images_test\Ophrys_aranifera\39753975b179269e256279b4845f6d57c81a8bd5.jpg,Ophrys_aranifera,,0.0
data\plantnet_300K\images_test\Phalaris_coerulescens\7c161c91710db462a5d13481908563f08f4edaaa.jpg,Phalaris_coerulescens,,0.0
data\plantnet_300K\images_test\Hypericum_x_hidcoteense\cd98c3580ea2d75fd64ce46aa8d85f6d860c05f3.jpg,Hypericum_x_hidcoteense,,0.0
data\plantnet_300K\images_test\Cucurbita_maxima\3f56bb55da7c7a83e14499180397d362e8cb2b1c.jpg,Cucurbita_maxima,,0.0
data\plantnet_300K\images_test\Lagenaria_sphaerica\d8061f885f3d07196a4ec6a03a346f14b916c341.jpg,Lagenaria_sphaerica,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\a00009ea99ffc24f118f739f6a15a7d8b8a5646c.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Sedum_sediforme\7c9bb99095c8ec679bf3683761eaa727d432ad9d.jpg,Sedum_sediforme,,0.0
data\plantnet_300K\images_test\Ophrys_exaltata\eacd766afcb9d9c107335a385cb616de9ee4e293.jpg,Ophrys_exaltata,,0.0
data\plantnet_300K\images_test\Trifolium_resupinatum\6475920226867128964c1e712723c06b36a213b9.jpg,Trifolium_resupinatum,,0.0
data\plantnet_300K\images_test\Barbarea_vulgaris\abca2753d4f332726a505ec0ce8542f3e61b9701.jpg,Barbarea_vulgaris,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\694be13c3aa3eda10b3e284edd67edcd20511af3.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\1004a6fcbce1763c7ef3414829de468d3f3f6c81.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Melampodium_divaricatum_1\1b82e4af4dc72ee1e9c3a7529d087c829adcce86.jpg,Melampodium_divaricatum_1,,0.0
data\plantnet_300K\images_test\Tradescantia_virginiana\13af0e083c968fefa2ddf7c8b27dbef38bc5838b.jpg,Tradescantia_virginiana,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\e01d685871d549dee2e88ca9fda1065879fe51bc.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Helminthotheca_echioides\52a7329cc13712e75e8734fbe8758b5826a4469c.jpg,Helminthotheca_echioides,,0.0
data\plantnet_300K\images_test\Trifolium_incarnatum\3e71989a086606c1c5c7d209a2949e578bd16de9.jpg,Trifolium_incarnatum,,0.0
data\plantnet_300K\images_test\Anthurium_andraeanum\01a690b161a3779761e3a354124afd725b1d423b.jpg,Anthurium_andraeanum,,0.0
data\plantnet_300K\images_test\Tradescantia_zebrina_1\2dc21bc0dacc8b6bfb88949990faa1cbf6db9ed3.jpg,Tradescantia_zebrina_1,,0.0
data\plantnet_300K\images_test\Holodiscus_discolor\bd7c2459af2912364a79e030bc25cde704b5c3a2.jpg,Holodiscus_discolor,,0.0
data\plantnet_300K\images_test\Lamium_galeobdolon\b2895b54b3b9f9726e4a848619d4e5e4b8c1f00a.jpg,Lamium_galeobdolon,,0.0
data\plantnet_300K\images_test\Acacia_auriculiformis_1\552fc50164f8d2fcb40a9c464cc803db97d1e189.jpg,Acacia_auriculiformis_1,,0.0
data\plantnet_300K\images_test\Daucus_carota\8cdbc0bfb6639d9896b0efaebb2bca43b1b16310.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Hypericum_calycinum\cc2eec341215f382473ba20eff770ed16ccc9c7f.jpg,Hypericum_calycinum,,0.0
data\plantnet_300K\images_test\Anthurium_andraeanum\59f554320bba1017f4359e5b6b23989f4acdef5c.jpg,Anthurium_andraeanum,,0.0
data\plantnet_300K\images_test\Anemone_sylvestris\89b30094fdcf296bb4641bdc13fb50367140d03f.jpg,Anemone_sylvestris,,0.0
data\plantnet_300K\images_test\Lamium_hybridum\2dc689402cfd346022996f82e7b40caafe44926e.jpg,Lamium_hybridum,,0.0
data\plantnet_300K\images_test\Lamium_album\88148ea96b0e9ab9117d89aad042add69a1cb44a.jpg,Lamium_album,,0.0
data\plantnet_300K\images_test\Cirsium_oleraceum\3a307263ffe8f0d6d60384a34eec1e4732b41291.jpg,Cirsium_oleraceum,,0.0
data\plantnet_300K\images_test\Melilotus_officinalis_1\b88a5b11b8ae418156c67b238cdc3c562942a6a5.jpg,Melilotus_officinalis_1,,0.0
data\plantnet_300K\images_test\Cymbalaria_muralis\e6fe82a67984d85267eb8b586ef0bac0547a90d4.jpg,Cymbalaria_muralis,,0.0
data\plantnet_300K\images_test\Gymnosporia_putterlickioides\a97c3291455f3ceb3470ac6b99f5b2c41c82efe9.jpg,Gymnosporia_putterlickioides,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\249735612e3a818dc46c0d8e9debb572bc5886b1.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Punica_granatum\8a8f259c5d9184b409a2149fe094a7fbd0dda306.jpg,Punica_granatum,,0.0
data\plantnet_300K\images_test\Trifolium_arvense\49dd5afeabb181c5f3d0ec985787db6c771a3d66.jpg,Trifolium_arvense,,0.0
data\plantnet_300K\images_test\Breynia_disticha\301d815ca284cd8a331c0bf3d0323da93cc057b6.jpg,Breynia_disticha,,0.0
data\plantnet_300K\images_test\Punica_granatum\8555a671a6fcc8a87bafb55d9e21a646ba989032.jpg,Punica_granatum,,0.0
data\plantnet_300K\images_test\Perovskia_atriplicifolia\ae4b62644b1d32bbe69c510c7fcadf9fb32de2c4.jpg,Perovskia_atriplicifolia,,0.0
data\plantnet_300K\images_test\Anemone_pulsatilla\ca1fbd91a70adbd2b603cf4ae4c553ea329cab29.jpg,Anemone_pulsatilla,,0.0
data\plantnet_300K\images_test\Cymbalaria_muralis\9f5551f36af94937bb537053fb9e0dc9e6bccfd5.jpg,Cymbalaria_muralis,,0.0
data\plantnet_300K\images_test\Hyoscyamus_niger\fdeba587c85a7e891ac877b5829bba6f2b31b3a6.jpg,Hyoscyamus_niger,,0.0
data\plantnet_300K\images_test\Liriodendron_tulipifera\3cfade47518735fbffec9bc7ff866b626e216d65.jpg,Liriodendron_tulipifera,,0.0
data\plantnet_300K\images_test\Pelargonium_inquinans\1d4af96a4612599f0ec56ce4fcc261c77efc789c.jpg,Pelargonium_inquinans,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\4e560c79a8c95b1d9d7a1fb98d35885e3952e552.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Lamium_hybridum\4a86826971da4a0fc195d63bda680dc93cb76a9d.jpg,Lamium_hybridum,,0.0
data\plantnet_300K\images_test\Anemone_alpina\b6aab6b680897dc09f97042f59b45068a84c5e33.jpg,Anemone_alpina,,0.0
data\plantnet_300K\images_test\Punica_granatum\07262464cd0d8324ae21fe4f07be90fb0363fd97.jpg,Punica_granatum,,0.0
data\plantnet_300K\images_test\Tradescantia_pallida\c4fe2000aca61d8274684410c938b9b9ad6b2208.jpg,Tradescantia_pallida,,0.0
data\plantnet_300K\images_test\Lupinus_polyphyllus\373fba089f4d7a9ae04957ece9c279328d9bbd0f.jpg,Lupinus_polyphyllus,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\6554e05070b218a02b7d16150d4e46ef7cca7ed9.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Conoclinium_coelestinum\8ccb18d2fe8d2edc6979f89429c254bfc5dd33df.jpg,Conoclinium_coelestinum,,0.0
data\plantnet_300K\images_test\Zamioculcas_zamiifolia\4809feb2db13d35722e74cf48b3201054475ab9d.jpg,Zamioculcas_zamiifolia,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\61b999e688524315407437b3adc7588f2d0ade06.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Pelargonium_graveolens\62d21139491b8b3e1f913bdea7fb9cdf45feeb56.jpg,Pelargonium_graveolens,,0.0
data\plantnet_300K\images_test\Fragaria_vesca\5244caeaafb5eca4206fb2e092141dc01206664d.jpg,Fragaria_vesca,,0.0
data\plantnet_300K\images_test\Trifolium_pratense\e8cec6214de7ed515859edc78e6d42e821cd0ccb.jpg,Trifolium_pratense,,0.0
data\plantnet_300K\images_test\Lavandula_stoechas\557983ceb14eded4e73bcb2e976c7a778a2fa534.jpg,Lavandula_stoechas,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\1f1441eb6b8729edf65b5cc9adc77cca4d105bd6.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Lamium_purpureum\c70a0bcff1bb011fa5af62a0026cfe21bcdcda20.jpg,Lamium_purpureum,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\4d63a001d3d64f506cb3dc48182fe5b263ab71e6.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\2d4261bb0e757c96084c13805685d9730e11f8ea.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Anemone_blanda\e60b55ff33562c622a61848d80bf87b7fc6bffa3.jpg,Anemone_blanda,,0.0
data\plantnet_300K\images_test\Anemone_hepatica\f2f5fa48dce7cbef9c19debe7babca2906321ec0.jpg,Anemone_hepatica,,0.0
data\plantnet_300K\images_test\Perovskia_abrotanoides\f0379b5032820bd49c1ed40c07ddba9bde670df2.jpg,Perovskia_abrotanoides,,0.0
data\plantnet_300K\images_test\Barbarea_vulgaris\0d9d47df353727d9bc5b0749cd261bec84618358.jpg,Barbarea_vulgaris,,0.0
data\plantnet_300K\images_test\Lamium_amplexicaule\f20999778451606c4812ddc26b5b1580146f2d21.jpg,Lamium_amplexicaule,,0.0
data\plantnet_300K\images_test\Cymbalaria_muralis\53bafedbbee069764b495b51a325380cff8d5b7d.jpg,Cymbalaria_muralis,,0.0
data\plantnet_300K\images_test\Thapsia_villosa\2860b69547f30832778a678283d08e20b36ced42.jpg,Thapsia_villosa,,0.0
data\plantnet_300K\images_test\Hypericum_calycinum\c60c84de383ca9291a57e39e16af9af315a2cfb2.jpg,Hypericum_calycinum,,0.0
data\plantnet_300K\images_test\Lavandula_angustifolia\89cc587af79cecee5035c9d465eed76dd1c717b2.jpg,Lavandula_angustifolia,,0.0
data\plantnet_300K\images_test\Acacia_retinodes\fe065a82845dab9621cd5b34aa4978fa05f467e3.jpg,Acacia_retinodes,,0.0
data\plantnet_300K\images_test\Anemone_nemorosa\43fd12e335a8fa274691d7639fa29225bf82f6d7.jpg,Anemone_nemorosa,,0.0
data\plantnet_300K\images_test\Hebe_andersonii\2a222943282db98704b5aad76cb3401bcd12f402.jpg,Hebe_andersonii,,0.0
data\plantnet_300K\images_test\Daucus_carota\d73c4ad38ed706e09d1949ccee3be9db089730d9.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Crotalaria_polysperma\26c663e9194096e0165860a2f1e07d93b9c70565.jpg,Crotalaria_polysperma,,0.0
data\plantnet_300K\images_test\Phalaris_arundinacea\8b3082055ee6beb63665861bb59561ae0bc9c360.jpg,Phalaris_arundinacea,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\4702c8caa2da2b65624ac4d4a4f99251abe942ef.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Trifolium_cherleri\e1c50a3f139c0c2d01ee179bddb8a1d0b7a993d3.jpg,Trifolium_cherleri,,0.0
data\plantnet_300K\images_test\Cirsium_eriophorum\24243c3c94eeb2d0b70dd9b52bdf8142f09ac096.jpg,Cirsium_eriophorum,,0.0
data\plantnet_300K\images_test\Daucus_carota\5e0555f555a347228ec8a7a44b548af34076df2b.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Peperomia_quadrangularis\9f851b0f9ec44ef7d459033ff0fa6eb27ea614b1.jpg,Peperomia_quadrangularis,,0.0
data\plantnet_300K\images_test\Perovskia_atriplicifolia\53a3b07368c89cccc4b653c89445f0222c125f7c.jpg,Perovskia_atriplicifolia,,0.0
data\plantnet_300K\images_test\Sedum_album\0cf9dac0b28e510ce3ca5fc8f7674bf25932e7cd.jpg,Sedum_album,,0.0
data\plantnet_300K\images_test\Sedum_palmeri\3967d8efaacb52a74ef317472b226c07c4c33b09.jpg,Sedum_palmeri,,0.0
data\plantnet_300K\images_test\Tagetes_erecta\53ce12a390df92bb03e3c342be77ed1b0d97d0d9.jpg,Tagetes_erecta,,0.0
data\plantnet_300K\images_test\Alliaria_petiolata_1\b779336c462cb0e95de0864a404d4e8927131c9f.jpg,Alliaria_petiolata_1,,0.0
data\plantnet_300K\images_test\Cirsium_arvense\0d2e0041ece2dc7394c9ef4a41e8dd29ee7ffdac.jpg,Cirsium_arvense,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\6042fa596a18357fca26b94a7168c56f9125d66a.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Nymphaea_alba\c724bfcf33a8274e90f040c967a6a97e1a78f1ee.jpg,Nymphaea_alba,,0.0
data\plantnet_300K\images_test\Helminthotheca_echioides\a9df67676c9e4e7a755d36ab379bcee69a00e874.jpg,Helminthotheca_echioides,,0.0
data\plantnet_300K\images_test\Hippophae_rhamnoides\67efeacc9f295d70dd323abbb0a2520653819db8.jpg,Hippophae_rhamnoides,,0.0
data\plantnet_300K\images_test\Alcea_rosea\e23f49182b29f88ee87b18c5d60cc252cae0bfc7.jpg,Alcea_rosea,,0.0
data\plantnet_300K\images_test\Maianthemum_racemosum\83d9e9caa064a2438ab0f9f13f0e572186d6096d.jpg,Maianthemum_racemosum,,0.0
data\plantnet_300K\images_test\Erucastrum_nasturtiifolium\c1eb3ebca0f8d8b377a6206cf9e811da3e9fa4ee.jpg,Erucastrum_nasturtiifolium,,0.0
data\plantnet_300K\images_test\Pelargonium_zonale_1\c5f493b51589a6f0a1a2e0af9fc4f37cf5cbf1bf.jpg,Pelargonium_zonale_1,,0.0
data\plantnet_300K\images_test\Daucus_carota\52e2de2bd2679452dc4c955e647c31c10160f7a5.jpg,Daucus_carota,,0.0
data\plantnet_300K\images_test\Cucurbita_pepo\7480182888ff129de75deaa1f58bba8081d2aaf5.jpg,Cucurbita_pepo,,0.0
data\plantnet_300K\images_test\Pelargonium_x_hybridum\0ef33b1855fed8243836eac0c3736f75dc25a92b.jpg,Pelargonium_x_hybridum,,0.0
data\plantnet_300K\images_test\Papaver_argemone\d379b387313aeb0ffc91f281cb6278ac2cf388b3.jpg,Papaver_argemone,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\e2b57211f7bb314581cbf2c82f1fde680186f852.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\c69c07f6804a15ce70f8fbd376340e800c17321b.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\9be28c9c67237301630325829d0e7e0855010ceb.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Calendula_officinalis\496224eb9f00d623940589b36f584429e7ec2669.jpg,Calendula_officinalis,,0.0
data\plantnet_300K\images_test\Hypericum_perforatum\fc6368adc3991f9a79dddc6cad1d719437bd0a59.jpg,Hypericum_perforatum,,0.0
data\plantnet_300K\images_test\Trifolium_repens\57483e6bd72a94098b818b9aa2f6ec604c96f414.jpg,Trifolium_repens,,0.0
data\plantnet_300K\images_test\Pyracantha_coccinea\9597a9ad706db0efdc30057e0bff0e97b61882ce.jpg,Pyracantha_coccinea,,0.0
data\plantnet_300K\images_test\Humulus_lupulus\df06b2b1a7e157ef35988c4fae78243d4e5491b1.jpg,Humulus_lupulus,,0.0
data\plantnet_300K\images_test\Freesia_refracta\1f596f6e799d29fe9758bbea9c72c838eadaa9a7.jpg,Freesia_refracta,,0.0
data\plantnet_300K\images_test\Melilotus_indicus\50cf6878da79ffe487ac30b33a6d1c11d8da2bac.jpg,Melilotus_indicus,,0.0
data\plantnet_300K\images_test\Sedum_palmeri\c009079ae19a9497530bf2e3ac9dd89115997cd7.jpg,Sedum_palmeri,,0.0
data\plantnet_300K\images_test\Cirsium_vulgare\c6426849d05ef39d17df1cfdb31ae960ee159757.jpg,Cirsium_vulgare,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\48c53ac73c901a1060690c2c07283d2236b5aa06.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Sagittaria_montevidensis\05b31998c5ed31c8458fc26ff21ea04958ca496e.jpg,Sagittaria_montevidensis,,0.0
data\plantnet_300K\images_test\Centranthus_ruber\df6a1cdbbde828db5ec73f067b4ea8faf34fdff8.jpg,Centranthus_ruber,,0.0
data\plantnet_300K\images_test\Lupinus_polyphyllus\d33a16834d3c786246e800f593f6e5c24ed3d543.jpg,Lupinus_polyphyllus,,0.0
data\plantnet_300K\images_test\Papaver_rhoeas\310265a9880677ac2a95dcd3964665f136d8c5a8.jpg,Papaver_rhoeas,,0.0
data\plantnet_300K\images_test\Melilotus_albus\922525062dd2f818c47216f6a6609a1d07be59bf.jpg,Melilotus_albus,,0.0
